2019-06-09 22:34:39,667 [   3253]   INFO - .intellij.util.EnvironmentUtil - shell environment loaded (47 vars) 
2019-06-09 22:34:41,009 [   4595]   INFO - .intellij.idea.IdeaApplication - CPU cores: 4; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@50ae43df[Running, parallelism = 3, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@b79a158 
2019-06-09 22:34:41,954 [   5540]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor duplicates-groovy.xml 
2019-06-09 22:34:41,956 [   5542]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor duplicates-detection-groovy.xml 
2019-06-09 22:34:42,212 [   5798]   INFO - llij.ide.plugins.PluginManager - load plugin descriptors took 668 ms 
2019-06-09 22:34:42,412 [   5998]   INFO - llij.ide.plugins.PluginManager - 35 plugins initialized in 869 ms 
2019-06-09 22:34:42,414 [   6000]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: Android Support (10.3.3), Ant Support (191.7141.44), Bytecode Viewer (191.7141.44), Copyright (191.7141.44), Coverage (191.7141.44), Eclipse Integration (191.7141.44), EditorConfig (191.7141.44), Git Integration (191.7141.44), GitHub (191.7141.44), Gradle (191.7141.44), Groovy (191.7141.44), I18n for Java (191.7141.44), IDEA CORE (191.7141.44), IntelliJ Configuration Script (191.7141.44), IntelliLang (191.7141.44), JUnit (191.7141.44), Java Bytecode Decompiler (191.7141.44), Java Stream Debugger (191.7141.44), JavaFX (191.7141.44), Kotlin (1.3.21-release-IJ2019.1-3), Maven Integration (191.7141.44), Mercurial Integration (191.7141.44), Plugin DevKit (191.7141.44), Properties Support (191.7141.44), Settings Repository (191.7141.44), Smali Support (191.7141.44), Subversion (191.7141.44), Task Management (191.7141.44), Terminal (191.7141.44), TestNG-J (191.7141.44), UI Designer (191.7141.44), XPathView + XSLT Support (191.7141.44), XSLT-Debugger (191.7141.44), YAML (191.7141.44) 
2019-06-09 22:34:42,414 [   6000]   INFO - llij.ide.plugins.PluginManager - Loaded custom plugins: ATC-Handler (1.0-SNAPSHOT) 
2019-06-09 22:34:44,569 [   8155]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=435; buffer=10; max=435 
2019-06-09 22:34:44,694 [   8280]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: /Users/vasilioskaloidis/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/2019.1.2/7999543c914a11e4d9b4039ed77338c4f36a86dd/ideaIC-2019.1.2/bin/mac/fsnotifier 
2019-06-09 22:34:44,775 [   8361]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
2019-06-09 22:34:46,450 [  10036]   INFO - .history.utils.LocalHistoryLog - local history version mismatch (was: 0, expected: 6), rebuilding... 
2019-06-09 22:34:46,450 [  10036]   INFO - .history.utils.LocalHistoryLog - FS has been rebuild, rebuilding local history... 
2019-06-09 22:34:47,914 [  11500]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2019-06-09 22:34:47,973 [  11559]   WARN - com.intellij.util.xmlb.Binding - no accessors for interface com.intellij.openapi.extensions.PluginDescriptor 
2019-06-09 22:34:47,976 [  11562]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63343 
2019-06-09 22:34:48,371 [  11957]   INFO - m.intellij.ui.mac.touchbar.NST - touchbar-server isn't running, skip nst loading 
2019-06-09 22:34:48,516 [  12102]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2019-06-09 22:34:49,027 [  12613]   INFO - il.indexing.FileBasedIndexImpl - Index exts enumerated:118, number of extensions:47 
2019-06-09 22:34:49,036 [  12622]   INFO - il.indexing.FileBasedIndexImpl - Index scheduled:8 
2019-06-09 22:34:49,086 [  12672]   INFO - tellij.psi.stubs.StubIndexImpl - All stub exts enumerated:42, number of extensions:50 
2019-06-09 22:34:49,087 [  12673]   INFO - tellij.psi.stubs.StubIndexImpl - stub exts update scheduled:1 
2019-06-09 22:34:50,378 [  13964]   INFO - j.ide.ui.OptionsTopHitProvider - 3132 ms spent to cache options in application 
2019-06-09 22:34:50,379 [  13965]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.OptionsTopHitProvider$Activity took 3132 ms 
2019-06-09 22:34:50,866 [  14452]   INFO - plication.impl.ApplicationImpl - 83 application components initialized in 9329ms 
2019-06-09 22:34:50,885 [  14471]   INFO - pl$FileIndexDataInitialization - Initialization done:1849 
2019-06-09 22:34:50,946 [  14532]   INFO - .intellij.idea.IdeaApplication - App initialization took 16989 ms 
2019-06-09 22:34:50,949 [  14535]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 1217 classes 
2019-06-09 22:34:50,949 [  14535]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 254 classes 
2019-06-09 22:34:50,949 [  14535]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 161 classes 
2019-06-09 22:34:50,949 [  14535]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 30 classes 
2019-06-09 22:34:50,950 [  14536]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 28 classes 
2019-06-09 22:34:50,950 [  14536]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 25 classes 
2019-06-09 22:34:50,950 [  14536]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 24 classes 
2019-06-09 22:34:50,950 [  14536]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 22 classes 
2019-06-09 22:34:50,950 [  14536]   INFO - llij.ide.plugins.PluginManager - org.editorconfig.editorconfigjetbrains loaded 19 classes 
2019-06-09 22:34:50,950 [  14536]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.javaFX loaded 13 classes 
2019-06-09 22:34:50,950 [  14536]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 12 classes 
2019-06-09 22:34:50,950 [  14536]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 11 classes 
2019-06-09 22:34:50,950 [  14536]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 11 classes 
2019-06-09 22:34:50,950 [  14536]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 9 classes 
2019-06-09 22:34:50,951 [  14537]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 9 classes 
2019-06-09 22:34:50,951 [  14537]   INFO - llij.ide.plugins.PluginManager - DevKit loaded 9 classes 
2019-06-09 22:34:50,951 [  14537]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
2019-06-09 22:34:50,951 [  14537]   INFO - llij.ide.plugins.PluginManager - AntSupport loaded 5 classes 
2019-06-09 22:34:50,951 [  14537]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.java.decompiler loaded 5 classes 
2019-06-09 22:34:50,951 [  14537]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 5 classes 
2019-06-09 22:34:50,951 [  14537]   INFO - llij.ide.plugins.PluginManager - org.intellij.intelliLang loaded 4 classes 
2019-06-09 22:34:50,951 [  14537]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 3 classes 
2019-06-09 22:34:50,951 [  14537]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 2 classes 
2019-06-09 22:34:50,951 [  14537]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 1 classes 
2019-06-09 22:34:50,951 [  14537]   INFO - llij.ide.plugins.PluginManager - com.intellij.java-i18n loaded 1 classes 
2019-06-09 22:34:51,006 [  14592]   INFO - exImpl$StubIndexInitialization - Initialization done:121 
2019-06-09 22:34:52,775 [  16361]   INFO - pi.util.registry.RegistryValue - Registry value 'java.completion.argument.hints' has changed to 'false' 
2019-06-09 22:34:52,775 [  16361]   INFO - pi.util.registry.RegistryValue - Registry value 'java.completion.argument.hints.internal' has changed to 'false' 
2019-06-09 22:34:52,885 [  16471]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2019-06-09 22:34:54,215 [  17801]   INFO - j.ide.ui.OptionsTopHitProvider - 2422 ms spent on EDT to cache options in application 
2019-06-09 22:34:56,609 [  20195]   INFO - .openapi.application.Preloader - com.intellij.openapi.actionSystem.impl.ActionPreloader took 6221 ms 
2019-06-09 22:34:59,734 [  23320]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.search.SearchableOptionPreloader took 3125 ms 
2019-06-09 22:35:00,196 [  23782]   INFO - .openapi.application.Preloader - com.intellij.codeInsight.completion.CompletionPreloader took 460 ms 
2019-06-09 22:35:00,205 [  23791]   INFO - .openapi.application.Preloader - com.intellij.ide.actions.GotoClassPresentationUpdater took 8 ms 
2019-06-09 22:38:03,252 [ 206838]   INFO - rationStore.ComponentStoreImpl - Saving appDaemonCodeAnalyzerSettings took 20 ms, DebuggerSettings took 17 ms, FileTypeManager took 11 ms 
2019-06-09 22:38:03,612 [ 207198]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2019-06-09 22:38:03,613 [ 207199]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2019-06-09 22:38:03,613 [ 207199]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2019-06-09 22:38:03,636 [ 207222]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2019-06-09 22:38:03,638 [ 207224]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-06-09 22:38:03,643 [ 207229]   INFO - Types.impl.FileTypeManagerImpl - FileTypeManager: 0 auto-detected files
Elapsed time on auto-detect: 0 ms 
2019-06-09 22:38:03,646 [ 207232]   INFO - pl.local.NativeFileWatcherImpl - Watcher terminated with exit code 0 
2019-06-09 22:38:03,647 [ 207233]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2019-06-09 22:38:03,648 [ 207234]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2019-06-09 22:38:03,649 [ 207235]   INFO - plication.impl.ApplicationImpl - Write action Statistics:
Event number:     1
Total time spent: 432ms
Average duration: 432ms
Median  duration: 0ms
Max     duration: 432ms (it was 'write action (class com.intellij.openapi.projectRoots.impl.DefaultJdkConfigurator$$Lambda$330/1818088188)') 
2019-06-09 22:38:03,649 [ 207235]   INFO - plication.impl.ApplicationImpl - AnAction.update() Statistics:
Event number:     0
Total time spent: 0ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 0ms (it was 'null') 
2019-06-09 22:38:03,650 [ 207236]   INFO - plication.impl.ApplicationImpl - Global instance threads created counter = 7; ProcessIOExecutorService threads: 6 
2019-06-09 22:38:03,651 [ 207237]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2019-06-09 22:38:03,654 [ 207240]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-06-09 23:32:17,433 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2019-06-09 23:32:17,506 [     73]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-191.7141.44, 07 May 2019 07:59) 
2019-06-09 23:32:17,506 [     73]   INFO -        #com.intellij.idea.Main - OS: Mac OS X (10.13.6, x86_64) 
2019-06-09 23:32:17,506 [     73]   INFO -        #com.intellij.idea.Main - JRE: 1.8.0_202-release-1483-b49 (JetBrains s.r.o) 
2019-06-09 23:32:17,506 [     73]   INFO -        #com.intellij.idea.Main - JVM: 25.202-b49 (OpenJDK 64-Bit Server VM) 
2019-06-09 23:32:17,515 [     82]   INFO -        #com.intellij.idea.Main - JVM Args: -Dapple.awt.fileDialogForDirectories=true -Dapple.laf.useScreenMenuBar=true -Didea.classpath.index.enabled=false -Didea.config.path=/Users/vasilioskaloidis/Code/Java/ATC/build/idea-sandbox/config -Didea.is.internal=true -Didea.platform.prefix=Idea -Didea.plugins.path=/Users/vasilioskaloidis/Code/Java/ATC/build/idea-sandbox/plugins -Didea.required.plugins.id=vas.ATC -Didea.smooth.progress=false -Didea.system.path=/Users/vasilioskaloidis/Code/Java/ATC/build/idea-sandbox/system -Xms256m -Xmx512m -Dfile.encoding=UTF-8 -Duser.country=US -Duser.language=en -Duser.variant -ea 
2019-06-09 23:32:17,516 [     83]   INFO -        #com.intellij.idea.Main - ext: /Users/vasilioskaloidis/.gradle/caches/modules-2/files-2.1/com.jetbrains/jbre/jbrx-8u202-osx-x64-b1483.49/jdk/Contents/Home/jre/lib/ext: [sunec.jar, nashorn.jar, cldrdata.jar, jfxrt.jar, dnsns.jar, localedata.jar, sunjce_provider.jar, meta-index, sunpkcs11.jar, jaccess.jar, zipfs.jar] 
2019-06-09 23:32:17,516 [     83]   INFO -        #com.intellij.idea.Main - ext: /System/Library/Java/Extensions: [MRJToolkit.jar] 
2019-06-09 23:32:17,516 [     83]   INFO -        #com.intellij.idea.Main - charsets: JNU=UTF-8 file=UTF-8 
2019-06-09 23:32:17,541 [    108]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 25 ms 
2019-06-09 23:32:17,564 [    131]   INFO - .intellij.idea.IdeaApplication - CPU cores: 4; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@171a9d8f[Running, parallelism = 4, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@3df54b36 
2019-06-09 23:32:18,057 [    624]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor duplicates-groovy.xml 
2019-06-09 23:32:18,058 [    625]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor duplicates-detection-groovy.xml 
2019-06-09 23:32:18,256 [    823]   INFO - llij.ide.plugins.PluginManager - load plugin descriptors took 560 ms 
2019-06-09 23:32:18,386 [    953]   INFO - llij.ide.plugins.PluginManager - 35 plugins initialized in 699 ms 
2019-06-09 23:32:18,387 [    954]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: Android Support (10.3.3), Ant Support (191.7141.44), Bytecode Viewer (191.7141.44), Copyright (191.7141.44), Coverage (191.7141.44), Eclipse Integration (191.7141.44), EditorConfig (191.7141.44), Git Integration (191.7141.44), GitHub (191.7141.44), Gradle (191.7141.44), Groovy (191.7141.44), I18n for Java (191.7141.44), IDEA CORE (191.7141.44), IntelliJ Configuration Script (191.7141.44), IntelliLang (191.7141.44), JUnit (191.7141.44), Java Bytecode Decompiler (191.7141.44), Java Stream Debugger (191.7141.44), JavaFX (191.7141.44), Kotlin (1.3.21-release-IJ2019.1-3), Maven Integration (191.7141.44), Mercurial Integration (191.7141.44), Plugin DevKit (191.7141.44), Properties Support (191.7141.44), Settings Repository (191.7141.44), Smali Support (191.7141.44), Subversion (191.7141.44), Task Management (191.7141.44), Terminal (191.7141.44), TestNG-J (191.7141.44), UI Designer (191.7141.44), XPathView + XSLT Support (191.7141.44), XSLT-Debugger (191.7141.44), YAML (191.7141.44) 
2019-06-09 23:32:18,387 [    954]   INFO - llij.ide.plugins.PluginManager - Loaded custom plugins: ATC-Handler (1.0-SNAPSHOT) 
2019-06-09 23:32:18,444 [   1011]   INFO -     #com.intellij.util.ui.JBUI - User scale factor: 1.0 
2019-06-09 23:32:18,445 [   1012]   INFO -     #com.intellij.util.ui.JBUI - System scale factor: 1.0 (JRE-managed HiDPI) 
2019-06-09 23:32:20,148 [   2715]   INFO - pi.util.registry.RegistryState - Registry values changed by user: 
2019-06-09 23:32:20,149 [   2716]   INFO - pi.util.registry.RegistryState -   java.completion.argument.hints.internal = false 
2019-06-09 23:32:20,190 [   2757]   INFO - pi.util.registry.RegistryState - Experimental features enabled for user: inline.browse.button, linux.native.menu, recent.and.edited.files.together 
2019-06-09 23:32:20,334 [   2901]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=435; buffer=10; max=435 
2019-06-09 23:32:20,423 [   2990]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is disabled 
2019-06-09 23:32:21,916 [   4483]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2019-06-09 23:32:21,923 [   4490]   WARN - com.intellij.util.xmlb.Binding - no accessors for interface com.intellij.openapi.extensions.PluginDescriptor 
2019-06-09 23:32:21,931 [   4498]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63343 
2019-06-09 23:32:21,994 [   4561]   INFO - m.intellij.ui.mac.touchbar.NST - The graphics environment is headless, skip nst loading 
2019-06-09 23:32:22,180 [   4747]   INFO - il.indexing.FileBasedIndexImpl - Index exts enumerated:149, number of extensions:47 
2019-06-09 23:32:22,191 [   4758]   INFO - il.indexing.FileBasedIndexImpl - Index scheduled:10 
2019-06-09 23:32:22,233 [   4800]   INFO - tellij.psi.stubs.StubIndexImpl - All stub exts enumerated:22, number of extensions:50 
2019-06-09 23:32:22,234 [   4801]   INFO - tellij.psi.stubs.StubIndexImpl - stub exts update scheduled:0 
2019-06-09 23:32:22,536 [   5103]   INFO - plication.impl.ApplicationImpl - 74 application components initialized in 4060ms 
2019-06-09 23:32:22,982 [   5549]   INFO - ellij.project.impl.ProjectImpl - 20 project components initialized in 425 ms 
2019-06-09 23:32:23,208 [   5775]   INFO - pl$FileIndexDataInitialization - Initialization done:1016 
2019-06-09 23:32:23,293 [   5860]   INFO - exImpl$StubIndexInitialization - Initialization done:84 
2019-06-09 23:32:23,305 [   5872]   WARN - ConfigurableExtensionPointUtil - ignore deprecated groupId: language for id: preferences.language.Kotlin.scripting 
2019-06-09 23:32:25,563 [   8130]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2019-06-09 23:32:26,408 [   8975]   INFO - CompilerWorkspaceConfiguration - Available processors: 4 
2019-06-09 23:32:28,153 [  10720]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2019-06-09 23:32:41,532 [  24099]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2019-06-09 23:32:41,539 [  24106]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2019-06-09 23:32:41,540 [  24107]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2019-06-09 23:32:41,638 [  24205]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2019-06-09 23:32:41,650 [  24217]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-06-09 23:32:41,653 [  24220]   INFO - Types.impl.FileTypeManagerImpl - FileTypeManager: 0 auto-detected files
Elapsed time on auto-detect: 0 ms 
2019-06-09 23:32:41,709 [  24276]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2019-06-09 23:32:41,712 [  24279]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2019-06-09 23:32:41,741 [  24308]   INFO - plication.impl.ApplicationImpl - Write action Statistics:
Event number:     0
Total time spent: 0ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 0ms (it was 'null') 
2019-06-09 23:32:41,741 [  24308]   INFO - plication.impl.ApplicationImpl - AnAction.update() Statistics:
Event number:     0
Total time spent: 0ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 0ms (it was 'null') 
2019-06-09 23:32:41,743 [  24310]   INFO - plication.impl.ApplicationImpl - Global instance threads created counter = 6; ProcessIOExecutorService threads: 0 
2019-06-09 23:32:41,745 [  24312]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2019-06-09 23:32:41,746 [  24313]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-06-09 23:37:43,579 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2019-06-09 23:37:43,646 [     67]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-191.7141.44, 07 May 2019 07:59) 
2019-06-09 23:37:43,646 [     67]   INFO -        #com.intellij.idea.Main - OS: Mac OS X (10.13.6, x86_64) 
2019-06-09 23:37:43,646 [     67]   INFO -        #com.intellij.idea.Main - JRE: 1.8.0_202-release-1483-b49 (JetBrains s.r.o) 
2019-06-09 23:37:43,646 [     67]   INFO -        #com.intellij.idea.Main - JVM: 25.202-b49 (OpenJDK 64-Bit Server VM) 
2019-06-09 23:37:43,655 [     76]   INFO -        #com.intellij.idea.Main - JVM Args: -Dapple.awt.fileDialogForDirectories=true -Dapple.laf.useScreenMenuBar=true -Didea.classpath.index.enabled=false -Didea.config.path=/Users/vasilioskaloidis/Code/Java/ATC/build/idea-sandbox/config -Didea.is.internal=true -Didea.platform.prefix=Idea -Didea.plugins.path=/Users/vasilioskaloidis/Code/Java/ATC/build/idea-sandbox/plugins -Didea.required.plugins.id=vas.ATC -Didea.smooth.progress=false -Didea.system.path=/Users/vasilioskaloidis/Code/Java/ATC/build/idea-sandbox/system -Xms256m -Xmx512m -Dfile.encoding=UTF-8 -Duser.country=US -Duser.language=en -Duser.variant -ea 
2019-06-09 23:37:43,655 [     76]   INFO -        #com.intellij.idea.Main - ext: /Users/vasilioskaloidis/.gradle/caches/modules-2/files-2.1/com.jetbrains/jbre/jbrx-8u202-osx-x64-b1483.49/jdk/Contents/Home/jre/lib/ext: [sunec.jar, nashorn.jar, cldrdata.jar, jfxrt.jar, dnsns.jar, localedata.jar, sunjce_provider.jar, meta-index, sunpkcs11.jar, jaccess.jar, zipfs.jar] 
2019-06-09 23:37:43,655 [     76]   INFO -        #com.intellij.idea.Main - ext: /System/Library/Java/Extensions: [MRJToolkit.jar] 
2019-06-09 23:37:43,655 [     76]   INFO -        #com.intellij.idea.Main - charsets: JNU=UTF-8 file=UTF-8 
2019-06-09 23:37:43,680 [    101]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 24 ms 
2019-06-09 23:37:43,700 [    121]   INFO - .intellij.idea.IdeaApplication - CPU cores: 4; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@450ab609[Running, parallelism = 4, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@53bed2d3 
2019-06-09 23:37:44,173 [    594]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor duplicates-groovy.xml 
2019-06-09 23:37:44,174 [    595]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor duplicates-detection-groovy.xml 
2019-06-09 23:37:44,385 [    806]   INFO - llij.ide.plugins.PluginManager - load plugin descriptors took 559 ms 
2019-06-09 23:37:44,505 [    926]   INFO - llij.ide.plugins.PluginManager - 35 plugins initialized in 689 ms 
2019-06-09 23:37:44,506 [    927]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: Android Support (10.3.3), Ant Support (191.7141.44), Bytecode Viewer (191.7141.44), Copyright (191.7141.44), Coverage (191.7141.44), Eclipse Integration (191.7141.44), EditorConfig (191.7141.44), Git Integration (191.7141.44), GitHub (191.7141.44), Gradle (191.7141.44), Groovy (191.7141.44), I18n for Java (191.7141.44), IDEA CORE (191.7141.44), IntelliJ Configuration Script (191.7141.44), IntelliLang (191.7141.44), JUnit (191.7141.44), Java Bytecode Decompiler (191.7141.44), Java Stream Debugger (191.7141.44), JavaFX (191.7141.44), Kotlin (1.3.21-release-IJ2019.1-3), Maven Integration (191.7141.44), Mercurial Integration (191.7141.44), Plugin DevKit (191.7141.44), Properties Support (191.7141.44), Settings Repository (191.7141.44), Smali Support (191.7141.44), Subversion (191.7141.44), Task Management (191.7141.44), Terminal (191.7141.44), TestNG-J (191.7141.44), UI Designer (191.7141.44), XPathView + XSLT Support (191.7141.44), XSLT-Debugger (191.7141.44), YAML (191.7141.44) 
2019-06-09 23:37:44,506 [    927]   INFO - llij.ide.plugins.PluginManager - Loaded custom plugins: ATC-Handler (1.0-SNAPSHOT) 
2019-06-09 23:37:44,564 [    985]   INFO -     #com.intellij.util.ui.JBUI - User scale factor: 1.0 
2019-06-09 23:37:44,565 [    986]   INFO -     #com.intellij.util.ui.JBUI - System scale factor: 1.0 (JRE-managed HiDPI) 
2019-06-09 23:37:45,688 [   2109]   INFO - pi.util.registry.RegistryState - Registry values changed by user: 
2019-06-09 23:37:45,688 [   2109]   INFO - pi.util.registry.RegistryState -   java.completion.argument.hints.internal = false 
2019-06-09 23:37:45,699 [   2120]   INFO - pi.util.registry.RegistryState - Experimental features enabled for user: inline.browse.button, linux.native.menu, recent.and.edited.files.together 
2019-06-09 23:37:45,732 [   2153]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=435; buffer=10; max=435 
2019-06-09 23:37:45,785 [   2206]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is disabled 
2019-06-09 23:37:46,739 [   3160]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2019-06-09 23:37:46,746 [   3167]   WARN - com.intellij.util.xmlb.Binding - no accessors for interface com.intellij.openapi.extensions.PluginDescriptor 
2019-06-09 23:37:46,752 [   3173]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63343 
2019-06-09 23:37:46,809 [   3230]   INFO - m.intellij.ui.mac.touchbar.NST - The graphics environment is headless, skip nst loading 
2019-06-09 23:37:46,933 [   3354]   INFO - il.indexing.FileBasedIndexImpl - Index exts enumerated:93, number of extensions:47 
2019-06-09 23:37:46,941 [   3362]   INFO - il.indexing.FileBasedIndexImpl - Index scheduled:7 
2019-06-09 23:37:46,974 [   3395]   INFO - tellij.psi.stubs.StubIndexImpl - All stub exts enumerated:21, number of extensions:50 
2019-06-09 23:37:46,975 [   3396]   INFO - tellij.psi.stubs.StubIndexImpl - stub exts update scheduled:0 
2019-06-09 23:37:47,284 [   3705]   INFO - plication.impl.ApplicationImpl - 74 application components initialized in 2689ms 
2019-06-09 23:37:47,621 [   4042]   INFO - ellij.project.impl.ProjectImpl - 20 project components initialized in 323 ms 
2019-06-09 23:37:47,878 [   4299]   INFO - pl$FileIndexDataInitialization - Initialization done:937 
2019-06-09 23:37:47,936 [   4357]   WARN - ConfigurableExtensionPointUtil - ignore deprecated groupId: language for id: preferences.language.Kotlin.scripting 
2019-06-09 23:37:47,966 [   4387]   INFO - exImpl$StubIndexInitialization - Initialization done:87 
2019-06-09 23:37:50,109 [   6530]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2019-06-09 23:37:50,939 [   7360]   INFO - CompilerWorkspaceConfiguration - Available processors: 4 
2019-06-09 23:37:52,675 [   9096]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2019-06-09 23:38:02,182 [  18603]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2019-06-09 23:38:02,186 [  18607]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2019-06-09 23:38:02,186 [  18607]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2019-06-09 23:38:02,219 [  18640]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2019-06-09 23:38:02,221 [  18642]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-06-09 23:38:02,222 [  18643]   INFO - Types.impl.FileTypeManagerImpl - FileTypeManager: 0 auto-detected files
Elapsed time on auto-detect: 0 ms 
2019-06-09 23:38:02,237 [  18658]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
